YEAR,RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
2014,YAMUNA,1120,"YAMUNA AT WAZIRABAD, DELHI, CPCB",DELHI,,,,6.4,12.8,9.3,7.2,8.3,7.6,,,,1.0,5.0,2.4,,,,,,,450.0,43000.0,10003.0
2014,YAMUNA,1121,"YAMUNA AT NIZAMUDDIN, DELHI",DELHI,,,,0.3,2.8,1.2,7.1,7.6,7.5,,,,4.0,36.0,17.2,1.1,17.5,9.0,,,,330000.0,54000000.0,12010833.0
2014,YAMUNA,1375,"YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",DELHI,,,,0.4,3.0,1.4,7.1,8.1,7.6,,,,5.0,37.0,17.3,1.1,15.9,9.2,,,,450000.0,160000000.0,23816667.0
2014,YAMUNA,2495,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,14.0,34.0,25.0,2.0,6.5,4.0,7.4,8.0,7.7,104.0,648.0,196.0,6.4,12.6,8.3,0.0,0.0,0.0,31000.0,93000.0,43546.0,63000.0,90000.0,73727.0
2014,YAMUNA,1123,"YAMUNA AT MATHURA U/S , U.P.",DELHI,,,,,,,,,,,,,,,,0.0,0.0,0.0,23000.0,23000.0,23000.0,33000.0,33000.0,33000.0
2014,YAMUNA,2494,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,15.0,33.0,25.0,1.5,6.4,3.7,7.2,7.9,7.5,108.0,996.0,273.0,7.6,14.4,9.2,0.0,0.0,0.0,28000.0,78000.0,53546.0,57000.0,180000.0,117273.0
2014,YAMUNA,1124,"YAMUNA AT MATHURA D/S , U.P.",DELHI,,,,,,,,,,,,,,,,0.0,0.0,0.0,150000.0,150000.0,150000.0,240000.0,240000.0,240000.0
2014,YAMUNA,1125,"YAMUNA AT AGRA U/S, U.P.",UTTAR PRADESH,,,,,,,,,,,,,,,,0.0,0.0,0.0,3500.0,4900.0,4200.0,5400.0,13000.0,9200.0
2014,YAMUNA,1126,"YAMUNA AT D/S OF AGRA, U.P.",UTTAR PRADESH,,,,,,,,,,,,,,,,0.0,0.0,0.0,24000.0,540000.0,282000.0,35000.0,920000.0,477500.0
2014,YAMUNA,2493,YAMUNA AT SHAHPUR,UTTAR PRADESH,14.0,33.0,25.3,3.2,6.6,4.5,7.0,7.7,7.5,109.0,894.0,281.0,5.4,9.6,7.0,0.0,0.0,0.0,22000.0,70000.0,34818.0,43000.0,180000.0,65000.0
2014,YAMUNA,1498,"YAMUNA AT BATESWAR, U.P",DELHI,,,,,,,,,,,,,,,,0.0,0.0,0.0,2200.0,2200.0,2200.0,3200.0,3200.0,3200.0
2014,YAMUNA,1127,"YAMUNA AT ETAWAH, U.P.",DELHI,,,,,,,,,,,,,,,,0.0,0.0,0.0,4900.0,4900.0,4900.0,11000.0,11000.0,11000.0
2014,YAMUNA,1499,"YAMUNA AT JUHIKA B/C WITH CHANBAL, ETAWAH, U.P",DELHI,,,,,,,,,,,,,,,,0.0,0.0,0.0,2300.0,2300.0,2300.0,7000.0,7000.0,7000.0
2014,YAMUNA,1069,"YAMUNA AT ALLAHABAD D/S (BALUA GHAT), U.P",UTTAR PRADESH,19.8,26.4,24.8,7.8,8.4,8.1,8.1,8.4,8.2,424.0,591.0,522.0,2.1,2.5,2.4,1.38,1.98,1.8,1100.0,11000.0,2875.0,2600.0,21000.0,5975.0
2014,YAMUNA,1812,"YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,,,,0.8,2.9,1.4,7.0,7.9,7.5,,,,9.0,79.0,38.2,,,,,,,330000.0,160000000.0,18580000.0
2014,GODAVARI,1312,"GODAVARI AT JAYAKWADI DAM, AURNAGABAD,MAHARASHTRA",MAHARASHTRA,25.0,30.0,28.6,6.0,7.3,6.8,7.4,8.9,8.3,638.0,1026.0,813.0,2.0,5.0,3.3,0.1,0.4,0.2,2.0,4.0,3.0,70.0,220.0,109.0
2014,GODAVARI,2177,GODAVARI RIVER NEAR SOMESHWAR TEMPLE.,MAHARASHTRA,18.0,27.0,22.4,4.7,6.7,6.0,7.3,8.7,8.1,191.0,442.0,331.0,2.2,10.0,3.8,0.1,2.5,0.7,10.0,110.0,56.0,60.0,280.0,167.0
2014,GODAVARI,2182,GODAVARI RIVER AT SAIKHEDA.,MAHARASHTRA,18.0,29.0,21.6,1.4,5.7,4.3,7.0,8.2,7.7,144.0,401.0,271.0,2.4,10.0,5.4,0.2,4.7,1.7,11.0,90.0,47.0,50.0,220.0,137.0
2014,GODAVARI,2179,"GODAVARI RIVER AT HANUMAN GHAT, NASHIK CITY.",MAHARASHTRA,18.0,27.0,22.0,3.2,6.5,4.9,7.3,8.4,7.8,220.0,551.0,396.0,2.4,9.0,4.1,0.0,2.3,0.7,11.0,110.0,53.0,50.0,300.0,163.0
2014,GODAVARI,2183,GODAVARI RIVER AT NANDUR- MADMESHWAR DAM.,MAHARASHTRA,18.0,30.0,21.9,3.0,5.5,4.5,7.4,8.2,7.8,231.0,380.0,290.0,2.2,10.0,5.5,0.3,4.1,1.7,9.0,110.0,48.0,50.0,310.0,137.0
2014,GODAVARI,2181,"GODAVARI RIVER AT KAPILA- GODAVARI CONFLUENCE POINT, TAPOVAN.",MAHARASHTRA,18.0,27.0,22.4,1.8,6.2,4.7,7.1,8.2,7.7,348.0,645.0,502.0,2.4,16.0,7.7,0.1,2.8,1.0,16.0,170.0,104.0,130.0,350.0,253.0
2014,GODAVARI,2180,GODAVARI RIVER NEAR TAPOVAN.,MAHARASHTRA,18.0,27.0,23.0,2.4,6.0,4.7,7.4,8.2,7.7,341.0,632.0,472.0,2.4,25.0,7.1,0.1,2.5,0.9,11.0,170.0,87.0,110.0,300.0,223.0
2014,GODAVARI,1096,"GODAVARI AT PANCHAVATI AT RAMKUND,MAHARASHTRA",MAHARASHTRA,18.0,27.0,22.6,2.2,6.2,4.5,7.3,8.3,7.9,209.0,542.0,411.0,2.4,5.4,3.6,0.55,3.315,1.1,16.0,190.0,58.0,60.0,300.0,136.0
2014,GODAVARI,1211,"GODAVARI AT NASIK D/S, MAHARASHTRA",MAHARASHTRA,18.0,27.0,22.7,3.2,6.5,4.9,7.2,8.0,7.6,321.0,576.0,461.0,2.8,6.0,3.6,0.236,3.317,0.9,13.0,170.0,89.0,110.0,350.0,224.0
2014,GODAVARI,1095,"GODAVARI AT U/S OF GANGAPUR DAM,NASIK,MAHARASHTRA",MAHARASHTRA,18.0,27.0,22.3,4.3,7.1,5.7,7.8,8.5,8.1,139.0,534.0,275.0,2.2,4.2,3.2,0.017,2.27,0.8,11.0,60.0,31.0,17.0,170.0,98.0
2014,GODAVARI,2160,"GODAVARI RIVER AT U/S OF AURANGABAD RESERVOIR, KAIGAON TOKKA NEAR KAIGAON BRIDGE.",MAHARASHTRA,25.0,30.0,28.3,5.9,7.2,6.6,7.2,8.6,8.1,600.0,1080.0,843.0,3.0,8.0,4.4,0.0,0.4,0.1,2.0,4.0,2.0,24.0,110.0,80.0
2014,GODAVARI,2158,GODAVARI RIVER AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE AT JAYAKWADI,MAHARASHTRA,25.0,30.0,28.4,6.0,6.9,6.5,7.4,8.9,8.2,650.0,1126.0,896.0,3.0,9.0,5.3,0.1,0.4,0.2,2.0,2.0,2.0,70.0,170.0,104.0
2014,GODAVARI,2159,GODAVARI RIVER AT D/S OF PAITHAN AT PATHEGAON BRIDGE.,MAHARASHTRA,25.0,30.0,28.6,5.6,7.4,6.5,7.6,9.2,8.4,660.0,1110.0,884.0,3.0,8.0,4.6,0.1,0.7,0.4,2.0,4.0,3.0,70.0,280.0,119.0
2014,GODAVARI,2161,"GODAVARI RIVER AT JALNA INTAKE WATER PUMP HOUSE, SHAHABAD.",MAHARASHTRA,25.0,30.0,28.1,0.0,7.5,5.7,6.9,8.2,7.6,624.0,1703.0,1176.0,2.0,28.0,8.3,0.0,0.8,0.3,2.0,4.0,3.0,70.0,170.0,129.0
2014,GODAVARI,12,"GODAVARI AT DHALEGAON, MAHARASHTRA",MAHARASHTRA,22.0,28.0,27.0,5.8,7.1,6.4,7.4,9.0,8.1,618.0,1280.0,843.0,2.0,6.0,4.4,0.0,0.8,0.3,2.0,4.0,2.0,79.0,170.0,99.0
2014,GODAVARI,1210,"GODAVARI AT NANDED, MAHARASHTRA",MAHARASHTRA,29.0,30.0,29.2,6.4,7.2,6.8,7.2,8.4,7.9,710.0,1480.0,1054.0,2.0,6.0,4.0,0.1,0.3,0.2,2.0,6.0,3.0,70.0,300.0,129.0
2014,GODAVARI,1209,"GODAVARI AT RAHER, MAHARASHTRA",MAHARASHTRA,28.0,30.0,29.2,6.3,7.0,6.6,7.6,8.5,8.1,730.0,1285.0,995.0,3.0,5.0,4.0,0.1,0.6,0.3,2.0,3.0,2.0,70.0,140.0,95.0
2014,GODAVARI,2157,GODAVARI RIVER AT LATUR WATER INTAKE NEAR PUMP HOUSE AT DHAMEGAON.,MAHARASHTRA,20.0,28.0,26.0,5.8,7.3,6.4,7.3,8.4,7.8,630.0,1392.0,1047.0,2.0,10.0,5.1,0.0,0.8,0.3,2.0,4.0,3.0,80.0,240.0,144.0
2014,GODAVARI,2360,"GODAVARI AT BASARA, ADILABAD",ANDHRA PRADESH,25.0,30.0,26.6,5.8,6.8,6.3,7.8,8.6,8.2,440.0,708.0,539.0,1.0,1.2,1.1,1.0,2.0,1.3,4.0,20.0,11.0,62.0,90.0,69.0
2014,GODAVARI,2361,"GODAVARI  AT MANCHERIAL, NEAR RLY BDG B/C OF RALLAVAGU",ANDHRA PRADESH,0.0,30.0,22.2,5.2,7.1,6.2,8.0,8.5,8.4,513.0,562.0,537.0,4.0,12.0,6.8,0.0,0.0,0.0,,,,,,
2014,GODAVARI,2362,"GODAVARI AT RAMAGUNDAM D/S, NEAR FCI INTAKE WELL, KARIMNAGAR",ANDHRA PRADESH,0.0,29.0,21.6,5.2,6.3,5.8,8.0,8.6,8.3,546.0,784.0,632.0,5.0,9.0,6.8,0.0,0.0,0.0,,,,,,
2014,GODAVARI,2363,"GODAVARI AT GODAVARIKHANI, NEAR
BATHING GHAT, KARIMNAGAR",ANDHRA PRADESH,0.0,29.0,21.8,4.8,6.1,5.6,7.5,8.5,8.3,550.0,838.0,697.0,4.0,10.0,6.8,0.0,0.0,0.0,,,,,,
2014,GODAVARI,2364,"GODAVARI AT RAMAGUNDAM U/S ,
KARIMNAGAR",ANDHRA PRADESH,0.0,29.0,21.6,5.2,6.8,6.1,8.1,8.5,8.3,524.0,592.0,551.0,4.0,8.0,6.1,0.0,0.0,0.0,,,,,,
2014,GODAVARI,2356,"GODAVARI, D/S OF RAMANUGUNDAM,",ANDHRA PRADESH,0.0,29.0,21.8,4.9,6.5,5.5,8.0,8.5,8.3,600.0,693.0,649.0,2.0,10.0,5.7,0.0,0.0,0.0,,,,,,
2014,GODAVARI,2365,"GODAVARI AT KAMALPUR U/S M/S AP RAYONS
LTD. INTAKE WELL, WARANGAL",ANDHRA PRADESH,0.0,30.0,17.2,3.2,7.1,5.8,7.8,8.6,8.2,352.0,528.0,443.0,4.0,12.0,6.9,0.0,0.0,0.0,,,,,,
2014,GODAVARI,2366,"GODAVARI AT KAMALPUR D/S AT M/S. AP
RAYONS LTD. DISCHARGE POINT, WARANGAL",ANDHRA PRADESH,0.0,30.0,17.2,2.8,7.5,5.5,7.6,8.4,8.1,352.0,654.0,443.0,3.0,12.0,7.1,0.0,0.0,0.0,,,,,,
2014,GODAVARI,13,"GODAVARI AT MANCHERIAL, A.P.",ANDHRA PRADESH,0.0,29.0,21.8,4.4,6.9,5.6,8.2,8.6,8.4,510.0,620.0,558.0,3.0,12.0,6.1,0.0,0.0,0.0,,,,,,
2014,GODAVARI,2367,"GODAVARI AT BHADRACHALAM U/S BATHING
GHAT, KHAMMAM",ANDHRA PRADESH,20.0,21.0,20.4,6.6,7.4,7.2,7.7,8.1,7.9,357.0,485.0,425.0,0.5,0.7,0.6,0.3,0.5,0.4,2.0,2.0,2.0,1100.0,2100.0,1488.0
2014,GODAVARI,2368,"GODAVARI AT BHADRACHALAM D/S BATHING
GHAT, KHAMMAM",ANDHRA PRADESH,20.0,27.0,21.1,3.0,7.0,6.1,7.8,8.3,8.1,382.0,489.0,430.0,0.8,1.4,1.1,0.4,0.7,0.6,2.0,4.0,4.0,2100.0,2200.0,2150.0
2014,GODAVARI,2369,"GODAVARI AT BURGAMPAHAD, KHAMMAM",ANDHRA PRADESH,18.0,27.0,20.6,5.2,6.6,6.2,7.2,8.0,7.7,446.0,697.0,577.0,0.7,1.4,1.1,0.6,1.0,0.8,2.0,2.0,2.0,2100.0,2200.0,2138.0
2014,GODAVARI,2370,"GODAVARI AT RAJAMUNDRY U/S OF NALLA
CHANNEL",ANDHRA PRADESH,24.0,27.0,25.3,5.0,6.0,5.3,7.1,7.7,7.4,203.0,427.0,322.0,1.0,1.3,1.0,0.0,1.2,0.5,3.0,460.0,125.0,120.0,2400.0,795.0
2014,GODAVARI,14,"GODAVARI AT POLAVARAM, A.P.",ANDHRA PRADESH,25.0,28.0,27.3,4.8,6.2,5.5,7.5,8.5,8.0,256.0,514.0,320.0,1.0,14.0,2.6,0.254,1.78,0.5,3.0,7.0,5.0,9.0,210.0,52.0
2014,GODAVARI,1218,"GODAVARI AT RAJAHMUNDRY U/S, A.P.",ANDHRA PRADESH,24.0,28.0,26.5,5.0,6.4,5.4,7.7,8.1,7.9,270.0,452.0,323.0,1.0,1.0,1.0,0.087,1.27,0.4,3.0,4.0,4.0,7.0,210.0,50.0
2014,GODAVARI,2371,"GODAVARI AT RAJAMUNDRY D/S OF NALLA
CHANNEL",ANDHRA PRADESH,23.0,28.0,25.9,4.8,6.0,5.4,7.0,7.8,7.4,264.0,420.0,340.0,1.0,1.2,1.1,0.1,0.9,0.5,4.0,240.0,45.0,4.0,2400.0,1263.0
2014,GODAVARI,1219,"GODAVARI AT RAJAHMUNDRY D/S, A.P.",ANDHRA PRADESH,21.0,27.0,25.4,5.0,6.2,5.5,6.8,8.2,7.8,227.0,301.0,258.0,1.0,1.0,1.0,0.02,1.28,0.4,4.0,150.0,46.0,21.0,2400.0,340.0
2014,KRISHNA,1194,"KRISHNA AT MAHABALESHWAR DHOM DAM NEAR KOINA DAM,MAHARASHTRA",MAHARASHTRA,22.0,25.0,23.1,5.9,7.3,6.8,7.7,8.6,8.1,83.0,273.0,160.0,2.4,3.8,3.1,0.8,8.2,2.9,5.0,35.0,15.0,60.0,550.0,387.0
2014,KRISHNA,1153,"KRISHNA AT RAJAPUR WEIR, MAHARASHTRA",MAHARASHTRA,20.0,26.0,24.1,5.7,7.6,6.8,6.6,8.3,7.4,136.0,825.0,449.0,2.0,3.8,2.9,0.57,2.59,1.7,,,,80.0,80.0,80.0
2014,KRISHNA,36,"KRISHNA AT KRISHNA BRIDGE, KARAD, MAHARASHTRA",MAHARASHTRA,22.0,28.5,23.8,4.1,7.3,6.0,7.8,8.6,8.2,78.0,485.0,262.0,3.1,9.0,5.1,0.8,3.2,1.8,65.0,275.0,149.0,900.0,1800.0,1357.0
2014,KRISHNA,1906,KRISHNA D/S OF ISLAMPUR,MAHARASHTRA,22.0,28.0,25.0,6.0,7.3,6.7,7.1,7.9,7.6,152.0,960.0,441.0,2.4,3.8,2.9,0.4,2.2,1.5,2.0,2.0,2.0,80.0,80.0,80.0
2014,KRISHNA,37,"KRISHNA AT SANGLI, MAHARASHTRA",MAHARASHTRA,21.0,25.0,23.7,5.8,7.4,7.0,6.9,7.7,7.5,252.0,1011.0,711.0,2.0,3.6,3.0,0.29,2.98,1.4,,,,90.0,90.0,90.0
2014,KRISHNA,1310,"KRISHNA AT KURUNDWAD IN KOLHAPUR,MAHARASHTRA",MAHARASHTRA,21.0,26.0,24.0,5.8,7.4,7.0,6.9,8.3,7.5,143.0,697.0,400.0,2.4,3.6,2.8,0.4,2.29,1.2,4.0,4.0,4.0,110.0,110.0,110.0
2014,KRISHNA,2187,KRISHNA RIVER AT KSHETRA MAHULI.,MAHARASHTRA,20.0,21.5,20.8,4.0,7.2,6.1,8.0,8.6,8.4,303.0,672.0,551.0,3.2,8.7,5.6,1.4,4.0,2.3,17.0,350.0,183.0,140.0,1800.0,1377.0
2014,KRISHNA,2188,KRISHNA RIVER AT KRISHNA-VENNA SANGAM AT MAHULI.,MAHARASHTRA,20.5,23.5,22.0,4.1,7.3,6.2,8.0,8.8,8.3,193.0,591.0,458.0,3.5,6.3,4.6,1.4,3.9,2.3,20.0,275.0,191.0,170.0,1800.0,1481.0
2014,KRISHNA,2190,KRISHNA RIVER AT WAI.,MAHARASHTRA,21.0,24.5,22.7,4.1,7.3,6.1,7.7,8.7,8.2,301.0,566.0,413.0,3.4,10.2,5.5,0.0,2.6,1.8,70.0,350.0,171.0,900.0,1800.0,1257.0
2014,KRISHNA,1182,"KRISHNA AT U/S OF UGARKHURD BARRAGE,KARNATAKA",KARNATAKA,27.0,34.0,29.0,5.3,9.2,7.5,7.7,8.4,8.0,330.0,1080.0,685.0,0.4,6.8,2.1,0.0,7.19,2.3,500.0,900.0,780.0,900.0,1600.0,1390.0
2014,KRISHNA,1889,KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,KARNATAKA,26.0,33.0,28.0,5.5,8.9,7.5,7.4,8.3,8.0,460.0,1500.0,808.0,0.2,3.6,1.8,0.1,7.6,2.1,500.0,1600.0,890.0,900.0,1600.0,1460.0
2014,KRISHNA,1181,"KRISHNA AT D/S OF NARAYANPURA DAM,KARNATAKA",KARNATAKA,27.0,33.0,29.3,5.1,8.3,5.9,7.7,8.7,8.3,350.0,740.0,521.0,0.2,2.1,1.5,0.0,0.97,0.4,280.0,900.0,518.0,900.0,1600.0,1110.0
2014,KRISHNA,1170,"KRISHNA AT D/S OF DEVASAGAR BDG.,KARNATAKA",KARNATAKA,26.0,32.0,29.4,6.8,7.8,7.2,8.1,8.5,8.3,410.0,1161.0,916.0,1.0,2.5,1.9,0.1,0.532,0.2,300.0,1600.0,792.0,900.0,1600.0,1483.0
2014,KRISHNA,1028,"KRISHNA AT TINTINI BRIDGE, KARNATAKA",KARNATAKA,28.0,31.0,29.5,6.8,7.4,7.1,7.4,8.6,8.2,405.0,887.0,718.0,1.5,2.2,1.9,0.1,0.32,0.2,180.0,900.0,538.0,500.0,1600.0,1100.0
2014,KRISHNA,2781,"KRISHNA AT D/S OF ALAMATTI DAM, KARNATAKA",KARNATAKA,26.0,33.0,29.2,5.1,8.1,6.2,8.0,8.7,8.3,380.0,680.0,513.0,0.2,2.0,1.4,0.0,1.9,0.5,280.0,900.0,678.0,900.0,1600.0,1250.0
2014,KRISHNA,1784,"THANGADI , MAHABOOBNAGAR DIST., A.P",ANDHRA PRADESH,0.0,31.0,17.6,2.2,6.8,5.3,7.6,8.4,8.1,679.0,1069.0,874.0,8.0,12.0,10.5,0.0,0.0,0.0,,,,,,
2014,KRISHNA,1175,"KRISHNA AFTER CONFL. WITH TUNGABHADRA, SANGAMESHWARAM A.P.",ANDHRA PRADESH,24.0,29.0,26.0,6.1,7.1,6.7,7.9,8.4,8.1,490.0,908.0,791.0,2.1,3.1,2.6,1.0,4.4,2.0,20.0,40.0,28.0,580.0,700.0,611.0
2014,KRISHNA,39,"KRISHNA AT GADWAL BRIDGE, A.P.",ANDHRA PRADESH,0.0,30.0,17.2,1.6,6.9,5.6,7.6,8.4,8.1,634.0,1081.0,870.0,6.0,14.0,9.5,0.0,0.0,0.0,,,,,,
2014,KRISHNA,1465,"KRISHNA AT WADAPALLY AFTER CONFL. WITH
R. MUSI, A.P.(SHIFTED FROM 1220)",ANDHRA PRADESH,25.0,32.0,28.4,4.2,6.4,5.7,8.5,9.1,8.7,383.0,1540.0,1072.0,1.0,2.9,1.6,0.3,2.0,1.2,10.0,12.0,11.0,80.0,138.0,122.0
2014,KRISHNA,1786,"VEDADRI , GUNTUR DIST., A.P",ANDHRA PRADESH,20.0,28.0,24.9,6.1,7.5,6.8,7.0,8.7,7.9,531.0,817.0,726.0,0.6,1.1,0.9,0.4,0.8,0.6,2.0,2.0,2.0,1300.0,2200.0,1875.0
2014,KRISHNA,1787,"AMARAVATI , GUNTUR DIST., A.P",ANDHRA PRADESH,26.0,32.0,27.6,6.5,7.6,7.0,7.1,8.5,7.8,610.0,773.0,669.0,0.5,0.7,0.6,0.3,0.6,0.4,2.0,2.0,2.0,1300.0,2200.0,1613.0
2014,KRISHNA,25,"KRISHNA AT VIJAYWADA, A.P.",ANDHRA PRADESH,22.0,28.0,25.8,6.8,7.4,7.2,7.1,8.6,8.0,568.0,798.0,669.0,0.5,1.0,0.7,0.46,0.82,0.7,2.0,2.0,2.0,1100.0,2100.0,1750.0
2014,KRISHNA,3083,"KRISHNA D/S OF SRISHAILAM,  KURNOOL, A.P.",ANDHRA PRADESH,24.0,33.0,28.4,6.3,7.1,6.8,8.0,8.4,8.2,480.0,951.0,818.0,2.7,3.3,2.9,1.0,4.3,2.0,20.0,80.0,36.0,420.0,1680.0,860.0
2014,KRISHNA,1782,"HAMSALA DEEVI , GUNTUR DIST, A.P",ANDHRA PRADESH,23.0,28.0,26.0,4.8,6.5,5.5,7.4,8.3,7.6,1910.0,33200.0,14804.0,0.5,1.0,0.7,0.4,0.9,0.7,2.0,2.0,2.0,900.0,2200.0,1450.0
2015,SATLUJ,1867,"RIVER SATLUJ B/C WITH RIVER SPITI AT KHAB, DISTT.KINNAUR, H.P.",HIMACHAL PRADESH,9.0,13.0,11.0,9.7,10.0,9.85,7.3,8.2,7.75,116.0,601.0,358.5,0.1,0.2,0.15,0.0,0.1,0.05,,,,,,
2015,SATLUJ,2611,SATLUJ AT KHAB,HIMACHAL PRADESH,9.0,13.0,11.0,9.6,10.1,9.85,7.3,8.3,7.800000000000001,118.0,592.0,355.0,0.1,0.2,0.15,0.0,0.1,0.05,,,,,,
2015,SATLUJ,1389,"SATLUJ AT NEPTHA ZAKHAI, H.P",HIMACHAL PRADESH,10.0,15.0,12.5,9.4,9.7,9.55,7.3,8.2,7.75,67.0,595.0,331.0,0.1,0.2,0.15,0.0,0.2,0.1,,,,,,
2015,SATLUJ,1086,"SATLUJ AT U/S RAMPUR, H.P.",HIMACHAL PRADESH,11.0,17.0,14.0,9.2,9.6,9.4,7.2,8.6,7.9,117.0,603.0,360.0,0.1,0.2,0.15,0.0,0.1,0.05,,,,,,
2015,SATLUJ,1087,"SATLUJ AT D/S RAMPUR, H.P.",HIMACHAL PRADESH,10.0,17.0,13.5,9.1,9.6,9.35,7.4,8.5,7.95,116.0,598.0,357.0,0.1,0.2,0.15,0.0,0.1,0.05,,,,,,
2015,SATLUJ,1013,"SATLUJ AT U/S TATAPANI, H.P.",HIMACHAL PRADESH,11.0,18.0,14.5,9.0,9.8,9.4,7.1,8.6,7.85,86.0,604.0,345.0,0.1,0.2,0.15,0.0,0.2,0.1,,,,,,
2015,SATLUJ,1014,"SATLUJ AT U/S SLAPPER, H.P.",HIMACHAL PRADESH,6.0,18.0,12.0,6.0,9.7,7.85,7.5,8.4,7.95,90.0,303.0,196.5,0.1,0.1,0.1,0.0,0.4,0.2,23.0,79.0,51.0,130.0,280.0,205.0
2015,SATLUJ,1015,"SATLUJ AT D/S SLAPPER, H.P.",HIMACHAL PRADESH,5.0,17.0,11.0,8.0,9.8,8.9,7.5,8.6,8.05,78.0,299.0,188.5,0.1,0.1,0.1,0.0,0.3,0.15,31.0,94.0,62.5,170.0,430.0,300.0
2015,SATLUJ,1016,"SATLUJ AT D/S BHAKHRA, H.P.",HIMACHAL PRADESH,9.0,27.0,18.0,5.0,8.0,6.5,7.0,8.7,7.85,206.0,300.0,253.0,0.2,0.7,0.4499999999999999,0.0,0.9,0.45,12.0,17.0,14.5,33.0,130.0,81.5
2015,SATLUJ,1017,"SATLUJ AT 100M U/S OF HEADWORKS, NANGAL, PUNJAB",PUNJAB,16.0,20.0,18.0,7.8,9.0,8.4,7.4,8.0,7.7,208.0,260.0,234.0,,,,0.2,1.0,0.6,17.0,35.0,26.0,40.0,100.0,70.0
2015,SATLUJ,1018,"SATLUJ AT 100M D/S , NANGAL, PUNJAB",PUNJAB,17.2,18.0,17.6,7.5,8.6,8.05,7.5,8.5,8.0,230.0,272.0,251.0,0.6,0.6,0.6,0.7,1.2,0.95,230.0,300.0,265.0,400.0,430.0,415.0
2015,SATLUJ,1293,"SATLUJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,17.4,25.0,21.2,6.4,7.8,7.1,7.3,8.0,7.65,275.0,495.0,385.0,1.6,2.5,2.05,1.0,2.0,1.5,140.0,930.0,535.0,430.0,1400.0,915.0
2015,SATLUJ,1814,"SATLUJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,16.0,20.0,18.0,7.8,8.2,8.0,7.5,7.9,7.7,252.0,267.0,259.5,0.4,1.2,0.8,0.4,1.2,0.8,170.0,230.0,200.0,400.0,460.0,430.0
2015,SATLUJ,1019,"SATLUJ AT U/S HEAD WORKS ROPAR, PUNJAB",PUNJAB,17.2,26.0,21.6,7.6,8.1,7.85,7.3,7.8,7.55,205.0,992.0,598.5,1.2,2.6,1.9,0.4,2.0,1.2,110.0,390.0,250.0,400.0,640.0,520.0
2015,SATLUJ,1380,"SATLUJ AT D/S NFL, PUNJAB",PUNJAB,17.0,22.0,19.5,7.6,8.9,8.25,7.5,8.5,8.0,238.0,372.0,305.0,0.8,2.5,1.65,1.2,1.4,1.2999999999999998,90.0,150.0,120.0,140.0,390.0,265.0
2015,SATLUJ,1690,"U/S BUDHA NALLAH (UPPER), PUNJAB",PUNJAB,12.0,24.0,18.0,6.0,6.7,6.35,7.2,7.7,7.45,388.0,432.0,410.0,1.2,2.6,1.9,1.0,1.6,1.3,140.0,280.0,210.0,300.0,640.0,470.0
2015,SATLUJ,1020,"SATLUJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA, PUNJAB",PUNJAB,14.0,24.0,19.0,4.0,4.4,4.2,7.0,7.6,7.3,502.0,1096.0,799.0,13.0,24.0,18.5,1.0,4.3,2.65,35000.0,43000.0,39000.0,50000.0,64000.0,57000.0
2015,SATLUJ,1021,"SATLUJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALAHAR, PUNJAB",PUNJAB,15.0,26.0,20.5,5.5,8.0,6.75,7.2,7.7,7.45,351.0,714.0,532.5,4.0,10.0,7.0,0.6,2.6,1.6,280.0,14000.0,7140.0,640.0,30000.0,15320.0
2015,SATLUJ,1381,"SATLUJ AT D/S EAST BASIN, PUNJAB",PUNJAB,12.0,21.0,16.5,2.1,4.0,3.05,7.1,7.8,7.449999999999999,398.0,810.0,604.0,4.0,10.2,7.1,3.8,4.6,4.199999999999999,3000.0,7500.0,5250.0,6000.0,14000.0,10000.0
2015,SATLUJ,1691,"SATLUJ U/S HUSSANIWALA - H/W FEROZEPUR, PUNJAB",PUNJAB,16.0,25.0,20.5,7.7,8.4,8.05,7.3,8.4,7.85,260.0,275.0,267.5,1.2,2.0,1.6,0.4,1.2,0.8,110.0,210.0,160.0,280.0,390.0,335.0
